id,name,text,trans
0000000000000,プロデューサー,なんか音がしてるな,
1014001000510010,甘奈,あ、甜花ちゃんからメッセ届いてる\n画像付きだー,
1014001000510020,甘奈,えへへ、\n相変わらずかわいーな～、甜花ちゃんは,
0000000000000,プロデューサー,（甘奈、嬉しそうだな……）,
select,,本当に仲がいいな,
select,,甘奈の方が\nお姉さんみたいだ,
select,,俺も仲のいい兄弟が\n欲しかった,
1014001000510030,甘奈,当然だよー！\n甘奈、甜花ちゃんのことめっちゃ好きなんだ☆,
1014001000510040,甘奈,甜花ちゃんとメッセしてるだけでも元気になってくるよ\nどんな返事してくれるかなー？,
0000000000000,プロデューサー,（よし、楽しく話せたな）,
1014001000510050,甘奈,たまに言われるかな、それ,
1014001000510060,甘奈,でも、甘奈はそう思ったことないよ\n甜花ちゃんのこと頼りにしてるもん,
0000000000000,プロデューサー,（まぁ、普通に話せたかな）,
1014001000510070,甘奈,えへへー、うらやましい？,
1014001000510080,甘奈,でも、甜花ちゃんは甘奈だけのお姉ちゃんだからね！,
0000000000000,プロデューサー,（うっ……しまった。別のことを言えば良かったな……）,
info,produce_communications/101400100051.json,,
译者,,,
