id,name,text,trans
1019005050010,愛依,……,……
0000000000000,魔法使い役,どれ、私の魔法でそれを輝く衣装にしてやろう\nほれ、涙を拭いてお立ち──,那么，让我用魔法把你的衣服变得闪闪发亮吧\n来，擦干眼泪站起——
1019005050020,愛依,～～～！,～～～！
0000000000000,魔法使い役,え！？　め、めいちゃん！？\nめいちゃん……！,诶！？爱依！？\n爱依……！
0000000000000,プロデューサー,──ずみさん、和泉さん,——和泉小姐，和泉小姐
1019005050030,愛依,ん……んん……,嗯……嗯嗯……
1019005050040,愛依,あ、お兄さん……！,啊，小哥……！
0000000000000,プロデューサー,大丈夫か？\n疲れてるなら、見学は別の日でもいいが……,你没事吧？\n如果累的话参观学习改天也行……
1019005050050,愛依,あー、平気平気～！\nただの寝落ちだから……,啊，没事没事～！\n只是睡着了而已……
1019005050060,愛依,（なんっか最近あの夢よく見るわ～\nなんかあんのかな……）,（不过最近还真是总会做那个梦呢～\n难道有什么原因吗）
0000000000000,プロデューサー,……そうか……それならいいんだが……,……是嘛……没事就好……
0000000000000,プロデューサー,本当に急ぎじゃないから\n途中で疲れたら言ってくれていいからな,但是并不是非得今天不可\n所以如果一会累了的话可以和我说
1019005050070,愛依,へいへーい！\nてかさ、起こしてくれたってことはなんかあるん？,知道了！\n不过，叫我起来是发生了什么吗？
0000000000000,プロデューサー,ああ、着いたからな\nここが事務所だ,嗯，已经到了\n这里就是事务所
1019005050080,愛依,へー,嘿——
0000000000000,プロデューサー,さて、それじゃまず\n和泉さんたちが一番使うことになるレッスン場に行こうか,那么\n先去一下和泉小姐你们会最常使用的训练室吧
1019005050090,愛依,お～……,噢～……
0000000000000,プロデューサー,はは、あまり実感がないか,哈哈，没什么实感是吗
1019005050100,愛依,ん～……なんかこう\nゲーノー人的なものがないからかな～,嗯……总感觉吧\n是不是因为没有什么能代表艺人的东西呢
0000000000000,プロデューサー,まぁ、レッスン場だからな……\nそれっぽいものか……,嘛，毕竟是练习室嘛……\n代表艺人的东西吗……
0000000000000,プロデューサー,……あ、そうだ\nちょっと待っててくれ,……啊，对了\n稍等一下
1019005050110,愛依,おぉ！？,
0000000000000,プロデューサー,こうやってライトを点けて\nステージの雰囲気を出したりはできるぞ,
1019005050120,愛依,はぇ～……,
0000000000000,プロデューサー,ここ、立ってみるか？\nステージの気分を感じられるかもしれない,
1019005050130,愛依,はいはーい,
1019005050140,愛依,お～、こういうカンジになるんだ～,
1019005050150,愛依,……,
0000000000000,プロデューサー,ちょっとはイメージ湧いたか？,
1019005050160,愛依,……アハハ、ちょっとはね～,
0000000000000,プロデューサー,なら、よかったよ,
1019005050170,愛依,あ、そだ。やっぱ練習の時ってさ\n可愛いカンジのカッコとかするん？,
0000000000000,プロデューサー,いや、練習の時はだいたいジャージだな,
1019005050180,愛依,キラキラしたの、着ないんだ～,
0000000000000,プロデューサー,はは、着てみたかったのか？,
1019005050190,愛依,ちょっと興味はあった系～,
0000000000000,プロデューサー,それなら、これから頑張っていこう,
0000000000000,プロデューサー,ステージに立てるようになったら\n和泉さんのための、輝く衣装を用意するよ,
1019005050200,愛依,輝く衣装……,
1019005050210,愛依,アハハ、なんか魔法使いみたいなこと言うね～,
0000000000000,プロデューサー,ん？　魔法使い？,
1019005050220,愛依,うちが昔やった劇にさ\nそんなカンジのキャラがいたの,
1019005050230,愛依,ボロボロのドレスを\n輝く衣装に変える魔法使い,
0000000000000,プロデューサー,なるほどな……\n俺はその魔法使いってことか,
1019005050240,愛依,そーそー！,
0000000000000,プロデューサー,はは、悪くないな\nそうすると、和泉さんは魔法をかけられる役だったのかな,
1019005050250,愛依,そーそー\nなんかおしとやかで可愛い系の～,
0000000000000,プロデューサー,そうなのか……,
0000000000000,プロデューサー,なるほど……,
1019005050260,愛依,ん？,
0000000000000,プロデューサー,いや、俺が魔法使いなら\n和泉さんにはかっこいい衣装もいいかなって思ったんだ,
0000000000000,プロデューサー,ぶつかったところでさ、\n『困った時はなんとか』って言ってくれただろう？,
0000000000000,プロデューサー,笑顔でそれを言うところが頼もしくて……\nかっこよく見えたんだ,
1019005050270,愛依,え？,
1019005050280,愛依,あ～、あれ？　『困った時はお互い様』\nっての、思い出せなかっただけだし,
1019005050290,愛依,……\nん～、でもなんかそっちのがいいかも！,
1019005050300,愛依,『困った時はなんとかするぞ』的な？\nかっこいいカンジ！,
0000000000000,プロデューサー,はは、和泉さんが言ってくれたことだけど\n気に入ってくれたみたいでよかったよ,
1019005050310,愛依,ねーねー、その和泉さんっての\nやめない？,
1019005050320,愛依,これから一緒にやってくわけじゃん？\nだったら、愛依でいいよ♪,
0000000000000,プロデューサー,……ああ、わかった,
0000000000000,プロデューサー,これからよろしくな、愛依,
1019005050330,愛依,うん、ヨロシク～\nお兄さん──,
1019005050340,愛依,──じゃなくて……,
1019005050350,愛依,プロデューサー！,
1019005050360,愛依,うちが輝く衣装を着られる\nイケてるゲーノー人になるまで、一緒に頑張ってこー！,
info,produce_events/101900505.json,,
译者,,,
