id,name,text,trans
0000000000000,冬優子の母,わぁっ、ふゆちゃん！\nお勉強頑張ったのね！　また100点……！,哇，冬优！\n有好好努力学习呢！ 又是100分……！
0000000000000,冬優子の母,今日はお祝いにしよっか！\nうふふ、何が食べたい？,今天就来庆祝一下吧！\n嗯呼呼，冬优想吃什么呢？
0000000000000,先生,黛さんはしっかりしてて助かるよ,黛这么成熟真的太可靠了
0000000000000,先生,偉いなぁ、\nこれからもこの調子でね,真了不起\n接下来也要保持下去
2018007020010,冬優子,──そっかぁ,——原来如此
2018007020020,冬優子,ふゆがいい子だと,只要冬优做好孩子的话
2018007020030,冬優子,……みんな喜んでくれるんだ,……大家就会高兴啊
0000000000000,プロデューサー,うん？\n何か言ったか？,嗯？\n刚才说什么了吗？
2018007020040,冬優子,ううん\n──続けて,没有\n——你继续说
0000000000000,プロデューサー,そうか？　じゃあ,是吗？ 那——
0000000000000,プロデューサー,写真とあわせて紹介する予定の\n幼少期のエピソードだけど,准备和照片一起介绍的小时候的故事
0000000000000,プロデューサー,もらってるもので大丈夫だ\n本番のトークも頑張ってな,你提交的那个没有什么问题\n现场的谈话环节也要加油哦
2018007020050,冬優子,トーゼン,当然
0000000000000,プロデューサー,……いいエピソードだよな,……真是段好故事啊
0000000000000,プロデューサー,『可愛いねぇ』って言われて、\n『そんなことないです～』って返す小さい冬優子──,被夸奖“真可爱”时\n回答道“您过奖了”的小冬优子——
0000000000000,プロデューサー,すごくわかるし、目に浮かぶ,非常好理解，仿佛亲眼见过一般
2018007020060,冬優子,なぁに\nさすがにふゆの意思でやってたわけじゃないわよ,干嘛\n再怎么说这也不是冬优主动去做的
2018007020070,冬優子,『ちゃんとお返事するのよ～』って、\n母親の教え,只是被妈妈教导过\n“要好好地回答人家哦～”
2018007020080,冬優子,まぁ、母親が一番、『謙遜するふゆちゃん可愛い～！』\nって盛り上がってたみたいだけど,嘛，虽然妈妈是喊着“谦虚的冬优太可爱了～！”的最兴奋的那个
0000000000000,プロデューサー,はは、なるほど,哈哈，原来如此
2018007020090,冬優子,……ちなみに今のは父親情報,……顺便一提，这个爸爸说的。
0000000000000,プロデューサー,それは……お父さんも\n一緒になって盛り上がってたんじゃないのかな,那你爸爸也一定在跟着兴奋吧
2018007020100,冬優子,ふふっ、そうかもね,呼呼，说不定是这样
2018007020110,冬優子,それに、ふゆも──\n案外この頃から味をしめてたのかも,而且冬优也——\n说不定意外地从那时候就尝到了甜头
0000000000000,プロデューサー,？,
2018007020120,冬優子,──……いい子ちゃんなお返事をしてたら\nちやほや持ち上げてもらえるってことに,——……只要回答得像个好孩子的话\n就会被表扬，得到别人的欢心
0000000000000,プロデューサー,──冬優子,——冬优子
0000000000000,プロデューサー,それは──なんていうか\n普通のことだと、俺は思うんだ,那个——怎么说呢\n我觉得这是很正常的
0000000000000,プロデューサー,誰かによく見られたくて、\nいつもの自分より少し背伸びするっていうのは,想让别人看见自己好的一面\n会努力表现得比平常的自己更好
0000000000000,プロデューサー,誰だってやることだよ,这种事谁都会做哦
2018007020130,冬優子,！,
2018007020140,冬優子,──……,
0000000000000,プロデューサー,だから、そういう言い方は──,所以说，像刚才那种说法——
select,,やめよう,不要再用了
select,,その……,那个……
select,,……すまん,……对不起
2018007020150,冬優子,……そうね,……也是
2018007020160,冬優子,悪かったわ\n気を遣わせるような言い方になってた,对不起\n用这种让你担心的说法
2018007020170,冬優子,……あと,……还有
0000000000000,プロデューサー,……？,
2018007020180,冬優子,……『普通のことだ』、なんて\n初めて言われた,……被说这“是很正常的”\n这是第一次
0000000000000,プロデューサー,え……,诶……
2018007020190,冬優子,まぁそもそも、こういうこと話してるのって\nあんたが初めてだから、当たり前なんだけど,嘛，说起来这是第一次在别人面前提起这件事\n你是第一个这样说那也很正常
2018007020200,冬優子,……なんていうか\n誰かに受け入れてもらう、って──,……该怎么说呢\n被谁接受这种事——
2018007020210,冬優子,『ふゆを演じるのも仕方ない』って\n許される？　みたいなことだと思ってたから,就约等于说“扮演冬优也是无可奈何的事”\n我一直都是这么认为的  
2018007020220,冬優子,『普通』って言われたの、意外だったわ,所以被说道“很正常”的时候，真的很意外
2018007020230,冬優子,……ありがとう,……谢谢你
2018007020240,冬優子,まったくあんたは,真是的，你这个人啊
2018007020250,冬優子,ふゆでも気付かないようなふゆへのダメージも\n見逃さないのね,像这种冬优也没察觉到的对冬优的贬低\n你也没有放过
0000000000000,プロデューサー,いや、そんな……！,不，并没有……！
2018007020260,冬優子,何よ、珍しく手放しで感謝してるんだから\nありがたく受け取りなさいよね,干嘛，难得想好好感谢你\n你就心怀感激地接受啊
2018007020270,冬優子,……ほんとに助かるなって思ってるんだから,……被你这么一说真的轻松了不少
0000000000000,プロデューサー,冬優子……？,冬优子……？
2018007020280,冬優子,──……ふゆは、ふゆでいることにも、\nアイドルでいることにも、覚悟を決めたつもりだけど,——……虽然冬优对作为冬优这件事也好\n作为偶像这件事也好，都已经做好觉悟了
2018007020290,冬優子,覚悟を決めて、傷付いても構わないから\n頑張るっていうのと,因为已经做好觉悟了，即使受伤了也无所谓\n也可以继续努力下去
2018007020300,冬優子,自分を傷付けていいってことは\nイコールじゃない,但这并不等于可以伤害自己
2018007020310,冬優子,……あんたは\nそういうことを思い出させてくれるなって話,……你让我\n重新想起了这件事
2018007020320,冬優子,……なんで謝るの？,……为什么要道歉？
0000000000000,プロデューサー,ああ、いや──\n押しつけがましかったかも、と思って,啊，那个——\n好像在强加给你一样
0000000000000,プロデューサー,……でも\n聞いてほしいことなんだ、冬優子,……但是\n希望你能听一下，冬优子
2018007020330,冬優子,…………,
0000000000000,プロデューサー,冬優子が、選んだ道だと思うから,因为这是冬优子所选择的道路
0000000000000,プロデューサー,……それを悪いことのように言わないでほしい,……希望你能不要说它的坏话。
2018007020340,冬優子,……ふふ、わかった,……呼呼，我知道了
2018007020350,冬優子,──あんた、間違ったこと言ってないんだから\n謝るのやめなさいよね,——因为你并没有说错\n所以不要道歉
2018007020360,冬優子,気に入らないこと言われたら\nもちろんふゆは怒るけど,如果被说些不好听的话\n冬优当然会生气
2018007020370,冬優子,言われたことの中身を考えないで\n突っぱねるようなバカはしないわ,连所说的内容都不去思考就否定的蠢事我才不会干。
0000000000000,プロデューサー,ああ──すまん,啊啊——对不起
info,produce_events/201800702.json,,
译者,loapple,,
